Location,Price,Type of House,Land Area,Bedrooms,Toilets,Total Floors,Main Door Direction,Balcony Direction,Legal Documents,ID,Price_per_m2
"Phường 13, Quận Phú Nhuận",23.79131877212654,Nhà mặt tiền,76.0,4.0,3.0,3.0,,,Sổ hồng,d638b5e8-8b7d-4d26-a120-8ebd47f79a39,282894736.84210527
"Phường 10, Quận Tân Bình",20.772056002068226,"Nhà hẻm, ngõ",64.4,4.0,3.0,1.0,,,Sổ hồng,ce359afc-c2b8-4cf3-9bb7-259b5f7ee10e,16304347.826086955
"Phường Cô Giang, Quận 1",22.711140185237742,"Nhà hẻm, ngõ",52.0,4.0,3.0,2.0,,Tây Bắc,Sổ hồng,7a7e63b3-ea20-4901-882a-27e0c6286d48,140384615.3846154
"TP. Thủ Đức - Quận 9, TP.HCM",22.29188175506859,"Đất dự án, Khu dân cư",190.0,0.0,0.0,1.0,Tây,,Hợp đồng mua bán,056a7b20-dec0-4c6e-87e5-aa149aaed94e,25263157.89473684
"Phường 11, Quận Gò Vấp",23.208172486817745,"Nhà hẻm, ngõ",66.0,4.0,3.0,5.0,,,Sổ hồng,a88554d0-9f30-4a47-9698-b4d380e21ffe,181818181.8181818
"Phường 3, Quận 8",22.104547656494013,"Nhà hẻm, ngõ",40.0,4.0,3.0,1.0,,,Sổ hồng,ff93f239-bcaa-493b-907e-65cf89365950,99500000.0
"Phường 1, Quận 8",22.86333200056033,Nhà mặt tiền,68.0,4.0,3.0,1.0,,,Sổ hồng,7f358a32-e091-4c4a-a91f-47427a7941ed,125000000.0
"Phường Trường Thạnh, TP. Thủ Đức - Quận 9",23.49585455924869,Nhà mặt tiền,98.7,4.0,3.0,4.0,Đông Nam,Đông Nam,Sổ hồng,c8c3f658-7e04-4ff3-8718-820126b431df,162107396.14994934
"Phường 2, Quận 8",22.193441682276887,"Nhà hẻm, ngõ",46.0,4.0,3.0,2.0,,,Sổ hồng,6aa196c6-b486-44df-80d1-11aba8147099,94565217.39130434
"Phường 9, Quận 8",22.079100990839326,"Nhà hẻm, ngõ",30.0,4.0,3.0,2.0,,,Sổ hồng,c43b5a7f-88cf-47fe-9a9b-2aa4bbb9d616,129333333.33333333
"Phường 5, Quận 8",22.33070174691024,"Nhà hẻm, ngõ",44.0,4.0,3.0,1.0,,,Sổ hồng,91ed9e2d-33ba-4fdd-a693-3fbd02f071a8,113409090.9090909
"Phường 9, Quận 8",21.752885254484713,"Nhà hẻm, ngõ",18.0,4.0,3.0,3.0,,,Sổ hồng,a116369a-27c6-4a92-becd-57db48a2f8a8,155555555.55555555
"Phường 9, Quận 8",21.917188305721876,"Nhà hẻm, ngõ",26.0,4.0,3.0,1.0,,,Sổ hồng,67924a47-d836-45f3-b5a4-d14386570c17,126923076.92307693
"Phường 3, Quận 8",22.308411057016386,"Nhà hẻm, ngõ",35.0,4.0,3.0,2.0,,,Sổ hồng,28c66df8-af62-40ff-973d-a10b89448d3d,139428571.42857143
"Phường 5, Quận 8",22.59506801400185,"Nhà hẻm, ngõ",80.0,4.0,3.0,2.0,,,Sổ hồng,668cd768-1924-4fd4-8622-61a5a5de6906,81250000.0
"Phường 12, Quận 8",22.15835036247383,"Nhà hẻm, ngõ",43.2,4.0,3.0,1.0,,,Sổ hồng,18437543-80b7-483e-bbe0-7ee53973e085,97222222.22222221
"Phường 4, Quận 8",22.308411057016386,"Nhà hẻm, ngõ",35.0,4.0,3.0,1.0,,,Sổ hồng,cce171d9-0e17-4cef-9009-87d47cb45a65,139428571.42857143
"Phường 4, Quận Gò Vấp",24.44895926420716,Nhà mặt tiền,220.0,4.0,3.0,2.0,,,Sổ hồng,20ce7f95-9862-4e54-a428-b89c3d7d10c0,188636363.63636363
"Phường 2, Quận Tân Bình",23.49585455924869,"Nhà hẻm, ngõ",63.0,4.0,3.0,3.0,Nam,Nam,Sổ đỏ,220aad96-5de4-47c2-a321-34b52e78959c,253968253.96825397
"Phường 14, Quận Gò Vấp",22.463732011962353,"Nhà hẻm, ngõ",50.0,4.0,3.0,4.0,,,Sổ hồng,b95e0666-3289-4ff1-8c60-90ab2dd63f93,114000000.0
"Phường Phước Long B, TP. Thủ Đức - Quận 9",21.441105630584534,Đất thổ cư,110.0,0.0,0.0,1.0,,,Sổ hồng,6eb0e404-55a9-447d-a44e-1d3a0a8e7e9c,18636363.636363633
"Phường 14, Quận Gò Vấp",22.59506801400185,"Nhà hẻm, ngõ",48.0,4.0,3.0,4.0,,,Sổ hồng,1af9acab-e846-4158-b085-0fb2c798ada4,135416666.66666666
"Phường 3, Quận 6",22.59506801400185,"Nhà hẻm, ngõ",60.0,4.0,3.0,3.0,,,Sổ hồng,7d0b1640-bd74-49b9-98de-df28985379cc,108333333.33333333
"Xã Phạm Văn Hai, Huyện Bình Chánh",23.025850930040455,Đất thổ cư,940.0,0.0,0.0,1.0,,,Sổ hồng,c4e207c3-7a3a-481b-bf14-a7488f050032,10638297.872340426
"Phường Thới An, Quận 12",22.227343233944907,Nhà mặt tiền,71.0,4.0,3.0,2.0,Tây Nam,Tây Nam,Sổ hồng,eeff79cd-e138-4f97-b3f7-dd280acc3be5,63380281.69014084
"Phường Tân Phong, Quận 7",22.08424239033842,"Nhà hẻm, ngõ",56.0,4.0,3.0,2.0,,,Sổ hồng,b697e2d6-97fa-487c-a7c3-283574fa93bb,69642857.14285715
"Xã An Phú Tây, Huyện Bình Chánh",21.639556569220566,Nhà mặt tiền,80.0,4.0,3.0,1.0,,,Sổ hồng,498e314e-f85e-43fc-9ad1-87b5772f2566,31250000.0
"Phường Tân Thới Hòa, Quận Tân Phú",23.12116110983569,"Nhà hẻm, ngõ",112.0,4.0,3.0,3.0,,,Sổ hồng,4a1935c9-f6ca-4b7c-b45d-63607941c8b4,98214285.71428572
"Phường 5, Quận 10",21.81182779009772,"Nhà hẻm, ngõ",57.0,4.0,3.0,1.0,,,Sổ hồng,a2b5040c-265c-4918-a89b-b0c443696255,52105263.15789474
"Phường 9, Quận 11",21.80507100763712,"Nhà hẻm, ngõ",56.0,4.0,3.0,1.0,,,Sổ hồng,7962bc02-eb17-4eb0-9810-37b394fe74ad,52678571.428571425
"Phường 8, Quận Gò Vấp",22.463732011962353,"Nhà hẻm, ngõ",41.0,4.0,3.0,3.0,Đông Bắc,Đông Bắc,Sổ hồng,ad2cf418-0517-4b17-8f57-c2f27f640026,139024390.24390244
"Phường 5, Quận Gò Vấp",22.428013929366653,"Nhà hẻm, ngõ",40.8,4.0,3.0,3.0,Đông Bắc,Đông Bắc,Sổ hồng,f0e97ab3-1fec-4d5b-8135-f415a786adc8,134803921.56862745
"Phường 7, Quận Gò Vấp",22.662007496666998,"Nhà hẻm, ngõ",36.8,4.0,3.0,1.0,Đông,Đông,Sổ hồng,f45ae67b-e60a-4d2f-9ebd-e20eaa659655,188858695.65217394
"Phường Tân Thuận Đông, Quận 7",21.678777282358464,"Nhà hẻm, ngõ",44.0,4.0,3.0,3.0,,,Sổ hồng,7888efcb-a6b8-4b89-a9dd-5359f9042c0f,59090909.09090909
"Phường 5, Quận Bình Thạnh",21.6978254773219,"Nhà hẻm, ngõ",44.0,4.0,3.0,1.0,,,Sổ hồng,262b3809-8656-4ba7-a9c1-237c4acc31bb,60227272.72727273
"Thị Trấn Hóc Môn, Huyện Hóc Môn",22.27082834587519,Đất thổ cư,92.1,0.0,0.0,1.0,Đông,,Sổ hồng,bcd572f8-19e3-438d-8fd6-e916f421d1d5,51031487.51357221
"TP. Thủ Đức - Quận 9, TP.HCM",23.73339399083342,"Đất dự án, Khu dân cư",448.0,0.0,0.0,1.0,,,Sổ đỏ,82052365-5282-40ce-9634-d152d865ea19,45290178.571428575
"Phường 9, Quận 8",21.4887336795511,"Nhà hẻm, ngõ",40.0,4.0,3.0,1.0,,,Sổ hồng,d180bb7d-9a04-4e5e-ba45-56938a46fff8,53750000.0
"Phường 4, Quận Tân Bình",20.91388619738151,"Nhà hẻm, ngõ",59.0,4.0,3.0,1.0,,,Sổ hồng,b0fe649e-c3bb-4191-b7d2-7e8bb63e16cd,20508474.576271188
"Phường Long Bình, TP. Thủ Đức - Quận 9",20.772056002068226,"Nhà hẻm, ngõ",60.0,4.0,3.0,1.0,,,Sổ hồng,196c6cfc-d502-4ffc-ad9e-bce5de00e956,17500000.0
"Phường 16, Quận Gò Vấp",22.86333200056033,"Nhà hẻm, ngõ",100.0,4.0,3.0,5.0,,,Sổ hồng,745ffe8b-2c6c-4c4f-8cc0-f8c8cbb19d02,85000000.0
"Phường 3, Quận 3",23.015800594187965,"Nhà hẻm, ngõ",51.0,4.0,3.0,4.0,,,Sổ hồng,f40a7731-c31c-480a-990d-b67b3a7b9c7b,194117647.05882353
"Phường 12, Quận Bình Thạnh",20.743068465222983,"Nhà hẻm, ngõ",62.0,4.0,3.0,1.0,,,Sổ hồng,2306d96c-e362-4209-a758-a172d53ae260,16451612.903225806
"Phường Bình Chiểu, TP. Thủ Đức - Quận Thủ Đức",22.227343233944907,"Nhà hẻm, ngõ",68.0,4.0,3.0,1.0,,,Sổ hồng,266d72c2-a4dc-4795-8b61-f0fb724e6d0e,66176470.5882353
"Phường 5, Quận Gò Vấp",22.096981416112605,"Nhà hẻm, ngõ",58.0,4.0,3.0,3.0,,,Sổ hồng,4518290a-307e-4762-bd12-2b060dcff11e,68103448.27586207
"Phường Hiệp Phú, TP. Thủ Đức - Quận 9",20.790924486354804,"Nhà hẻm, ngõ",59.0,4.0,3.0,2.0,,,Sổ hồng,ec448b25-2997-4b54-98b7-0083474d07b9,18135593.220338985
"Phường Thảo Điền, TP. Thủ Đức - Quận 2",21.052569584808435,Nhà mặt tiền,65.0,4.0,3.0,1.0,,,Sổ hồng,60fd5485-abe7-4463-b804-f1f561eaa2f8,21384615.384615384
"Phường 19, Quận Bình Thạnh",20.94640938906062,"Nhà hẻm, ngõ",55.0,4.0,3.0,2.0,,,Sổ hồng,70411623-2b81-4487-bea4-84fac627c7a4,22727272.727272727
"Phường 3, Quận Bình Thạnh",22.17018482011803,"Nhà hẻm, ngõ",65.0,4.0,3.0,1.0,,,Sổ hồng,77f9e9e9-569b-4e6c-9bf5-eb230144f0cb,65384615.384615384
"Phường Thới An, Quận 12",22.227343233944907,Nhà mặt tiền,72.0,4.0,3.0,2.0,Tây Nam,,Sổ hồng,3bf5401c-1cf4-44e3-b468-f8f89208d1f4,62500000.0
"Phường Phú Hữu, TP. Thủ Đức - Quận 9",22.579563827468288,"Đất dự án, Khu dân cư",100.0,0.0,0.0,1.0,Tây Bắc,,Sổ đỏ,733d92ef-2455-4003-9ffe-0a4903fa0df0,64000000.0
"TP. Thủ Đức - Quận 9, TP.HCM",23.54404930809542,"Đất dự án, Khu dân cư",280.0,0.0,0.0,1.0,Đông Nam,,Sổ hồng,857acfb3-a57f-4676-b4c3-6cd949077314,59964285.71428572
"Phường 8, Quận Gò Vấp",20.83659452314627,Đất thổ cư,261.0,0.0,0.0,1.0,,,Sổ đỏ,aa900a0e-cf24-4b50-8f49-c3263dd50cc0,4291187.739463601
"Phường Phú Trung, Quận Tân Phú",21.78452233941677,"Nhà hẻm, ngõ",14.1,4.0,3.0,1.0,Tây,Tây,Sổ hồng,3c7d9cab-4167-4199-a1f0-cffe0154729a,204964539.0070922
"Phường 7, Quận Phú Nhuận",21.70908263184231,"Nhà hẻm, ngõ",66.0,4.0,3.0,1.0,,,Sổ hồng,9e1de6df-e2e2-4723-804e-15cdc5752b11,40606060.60606061
"Phường 16, Quận 11",21.59873457471698,"Nhà hẻm, ngõ",52.0,4.0,3.0,1.0,,,Sổ hồng,f308081d-90fc-4805-8ea9-92af1cfaf6c1,46153846.15384615
"Phường Phú Thọ Hòa, Quận Tân Phú",21.465203182151978,"Nhà hẻm, ngõ",37.2,4.0,3.0,1.0,,,Sổ hồng,c09a4e77-ce3b-4ec4-9e9d-80c7fba5a7bd,56451612.9032258
"Phường 7, Quận Bình Thạnh",23.232865099406084,Đất thổ cư,130.0,0.0,0.0,1.0,,,Sổ hồng,7984a1d8-ea9c-45c8-9220-f3fcaaec85b3,94615384.61538461
"Phường 2, Quận 3",22.17018482011803,"Nhà hẻm, ngõ",60.0,4.0,3.0,3.0,,,Sổ hồng,9b4ef47f-17c1-41ad-ba27-27e15a133555,70833333.33333333
"Xã Phú Hòa Đông, Huyện Củ Chi",20.818576017659826,Đất thổ cư,160.0,0.0,0.0,1.0,,,Sổ hồng,c5a823f8-4832-49f0-84aa-7b5f71d4d259,6875000.0
"Phường Bình Thuận, Quận 7",23.585466717933024,Nhà mặt tiền,108.0,4.0,3.0,1.0,,,Sổ hồng,662bf561-8ce3-4c4b-93f4-bc93cff08de9,162037037.03703704
"Phường 2, Quận 5",22.428013929366653,"Nhà hẻm, ngõ",40.0,4.0,3.0,3.0,,,Sổ hồng,dcb492bb-47df-4d7a-8103-75b6aa8f24cb,137500000.0
"Phường 16, Quận Gò Vấp",22.463732011962353,"Nhà hẻm, ngõ",48.0,4.0,3.0,2.0,,,Sổ hồng,de0e47b0-f7e8-4c72-854d-8fb4e04fc768,118750000.0
"Xã Tân Thạnh Đông, Huyện Củ Chi",22.109560198316302,Đất thổ cư,400.0,0.0,0.0,1.0,,,Sổ hồng,66214e1b-dec2-4154-943f-57a7af775062,10000000.0
"Phường 9, Quận 4",22.839521351869447,Nhà mặt tiền,18.0,4.0,3.0,1.0,,,Sổ hồng,8d561ab6-abbc-4acd-a65c-a4982c02ce70,461111111.1111111
"Phường 14, Quận Gò Vấp",21.883286754056645,"Nhà hẻm, ngõ",24.0,4.0,3.0,3.0,Tây Nam,,Sổ hồng,e7beb4ca-ca75-4066-bd7f-76e97ab9f3e6,132916666.66666667
"Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9",21.59873457471698,"Nhà hẻm, ngõ",40.0,4.0,3.0,1.0,,,Sổ đỏ,4352ecda-62ef-4767-af55-7a0f93c7015c,60000000.0
"Phường 2, Quận Bình Thạnh",22.515025306341133,"Nhà hẻm, ngõ",43.0,4.0,3.0,3.0,,,Sổ hồng,8492e25c-6c11-44e2-b895-f5ed069d92bb,139534883.72093022
"Phường Đông Hưng Thuận, Quận 12",21.59873457471698,Đất thổ cư,65.0,0.0,0.0,1.0,,,Sổ hồng,b68fae39-38aa-4eb3-ae51-ba26f632ea27,36923076.92307692
"Phường Đông Hưng Thuận, Quận 12",22.446032434866087,"Nhà hẻm, ngõ",64.0,4.0,3.0,4.0,,,Sổ hồng,ee6d85c4-16f9-4903-b38d-a1b9dc7acadc,87500000.0
"TP. Thủ Đức - Quận 9, TP.HCM",23.32595552246487,"Đất dự án, Khu dân cư",125.0,0.0,0.0,1.0,Đông Nam,,Sổ đỏ,3bb36626-13df-45f1-b560-fe055130a5de,108000000.0
"TP. Thủ Đức - Quận 9, TP.HCM",23.49585455924869,"Biệt thự, Villa",136.0,4.0,3.0,1.0,Đông Nam,Đông Nam,Sổ hồng,81954973-dcb0-4487-9215-ca70d4b0a9fd,117647058.8235294
"Phường Long Phước, TP. Thủ Đức - Quận 9",21.343842325209156,"Đất dự án, Khu dân cư",57.0,0.0,0.0,1.0,,,Sổ hồng,87ee7c11-f2a1-4dc3-bea4-716428ced026,32631578.94736842
"Phường 8, Quận Tân Bình",24.18900173977739,Nhà mặt tiền,100.0,4.0,3.0,5.0,Tây,,Sổ đỏ,9e11b0d3-7941-45c0-bfa9-e8864372e68f,320000000.0
"Phường An Lạc, Quận Bình Tân",23.248994481334666,Nhà mặt tiền,80.0,4.0,3.0,4.0,Tây,,Sổ đỏ,38d61f57-4ca1-4ae4-88e0-470722b864b4,156250000.0
"Phường 13, Quận 6",23.942141661854613,Nhà mặt tiền,125.0,4.0,3.0,7.0,Tây,,Sổ đỏ,a4eaad53-3668-49ff-9f88-ebc088becf59,200000000.0
"Phường Bình Trị Đông B, Quận Bình Tân",23.074641094205127,Nhà mặt tiền,80.0,4.0,3.0,4.0,Tây,,Sổ đỏ,b18bf5fe-548e-414d-af01-9a13e08af216,131250000.0
"Xã Thới Tam Thôn, Huyện Hóc Môn",22.312501042267073,Nhà mặt tiền,90.0,4.0,3.0,1.0,,,Sổ hồng,4102628b-8ed6-4afd-a456-74bb8e7bda4f,54444444.44444445
"Xã Thới Tam Thôn, Huyện Hóc Môn",22.109560198316302,Đất thổ cư,88.0,0.0,0.0,1.0,,,Sổ hồng,e0c32db5-4eb6-49a2-945c-a3731c282f7d,45454545.45454545
"Phường 15, Quận Tân Bình",22.783779368868117,"Nhà hẻm, ngõ",64.0,4.0,3.0,1.0,,,Sổ hồng,374ee194-ed67-4915-82d9-3aa7aaab5f76,122656250.0
"Phường 14, Quận Gò Vấp",22.26228128529856,"Nhà hẻm, ngõ",42.0,4.0,3.0,1.0,,,Sổ hồng,82160f82-a234-46a2-863c-96523cfddad3,110952380.95238096
"Xã Tân Hiệp, Huyện Hóc Môn",21.961640068279536,Đất thổ cư,120.0,0.0,0.0,1.0,Tây Nam,,Sổ hồng,598105a7-2bfa-45f6-bd72-492354b0b624,28750000.0
"Xã Bình Mỹ, Huyện Củ Chi",20.94640938906062,"Đất dự án, Khu dân cư",250.0,0.0,0.0,1.0,,,Sổ hồng,e5e3e5cc-af03-480c-85d9-0eec1559d8b7,5000000.0
"Phường 16, Quận Gò Vấp",22.788861971930938,"Nhà hẻm, ngõ",74.0,4.0,3.0,3.0,,,Sổ hồng,84b7e6ca-ce50-40f5-9662-28a47811b7a5,106621621.62162162
"Phường 8, Quận Tân Bình",21.161520768522728,"Nhà hẻm, ngõ",15.0,4.0,3.0,1.0,,,Sổ hồng,dbc0e341-2a2f-453c-abac-f8872cb436cc,103333333.33333333
"Xã Phước Kiển, Huyện Nhà Bè",21.932226183081895,Đất thổ cư,95.0,0.0,0.0,1.0,Tây Nam,,Sổ hồng,43bc21cf-afcc-416d-9725-3340f4e71872,35263157.89473684
"Phường 5, Quận Tân Bình",22.53155460828961,"Nhà hẻm, ngõ",45.0,4.0,3.0,1.0,,,Sổ hồng,359f1973-4185-4fc0-8a5a-0aeecfb46a2a,135555555.55555555
"Phường 11, Quận Bình Thạnh",22.802707378751247,Nhà mặt tiền,42.0,4.0,3.0,1.0,,,Sổ hồng,5649089f-e945-446f-a063-ccd8c4653927,190476190.47619048
"Phường 15, Quận 5",23.880266258139077,Nhà mặt tiền,68.0,4.0,3.0,5.0,,,Sổ hồng,82941555-6571-492a-ab8b-ba5deda5d9c4,345588235.2941176
"Phường 2, Quận Phú Nhuận",21.944095758633754,"Nhà hẻm, ngõ",56.0,4.0,3.0,1.0,,,Sổ hồng,b3a03fe9-37dc-46aa-8313-fe17c0bebf1c,60535714.28571428
"Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức",22.227343233944907,"Nhà hẻm, ngõ",113.0,4.0,3.0,2.0,Đông Bắc,Đông Bắc,Sổ hồng,07d72174-de1a-4cbb-80f2-820ed157c362,39823008.84955752
"Phường Linh Chiểu, TP. Thủ Đức - Quận Thủ Đức",22.73816885762201,"Nhà hẻm, ngõ",73.0,4.0,3.0,1.0,,,Sổ hồng,b65ff0f8-e788-4ece-afee-1409ad03bdd8,102739726.02739726
"Phường 5, Quận 8",22.802707378751247,"Nhà hẻm, ngõ",69.0,4.0,3.0,4.0,Tây,Tây,Sổ hồng,878e68b1-f2c8-4cf1-b515-4b3fdfdf00b7,115942028.98550725
"Phường Bình Trị Đông, Quận Bình Tân",21.690249683516313,"Nhà hẻm, ngõ",40.0,4.0,3.0,1.0,,,Sổ hồng,6aabdf54-677a-4d31-b3a2-b8b0c1d205b4,65750000.0
"Phường Hiệp Tân, Quận Tân Phú",23.61363759489813,"Nhà hẻm, ngõ",156.0,4.0,3.0,1.0,,,Sổ hồng,6071e858-e8af-48d8-8d1b-6ecb8e1b0a06,115384615.38461539
"Phường 4, Quận 4",21.883286754056645,"Nhà hẻm, ngõ",64.0,4.0,3.0,1.0,,,Sổ hồng,c52c1b93-4f0e-4f01-a6a7-23129fab55b4,49843750.0
"Phường 15, Quận Phú Nhuận",22.97455763565817,"Nhà hẻm, ngõ",68.0,4.0,3.0,1.0,,,Sổ hồng,12819836-da8d-46f7-bff4-24dd22febf3e,139705882.3529412
"Phường 3, Quận Bình Thạnh",23.95010983150347,Nhà mặt tiền,108.0,4.0,3.0,1.0,,,Sổ hồng,79a0da5b-a91a-48bd-9333-0faa77923ca2,233333333.33333334
"Phường 12, Quận 10",22.875028040322153,"Nhà hẻm, ngõ",42.9,4.0,3.0,1.0,,,Sổ hồng,fca092f5-28b6-491e-b4fc-a42630aa5ddc,200466200.46620047
"Xã Phước Kiển, Huyện Nhà Bè",22.920490414393743,Đất thổ cư,144.0,0.0,0.0,1.0,,,Sổ hồng,964bab1f-6894-4343-af3b-84d3e8e57df8,62500000.0
"Phường 5, Quận 8",22.654787248694554,"Nhà hẻm, ngõ",60.0,4.0,3.0,4.0,,,Sổ hồng,bd7acca1-ee37-45ca-a7b0-fd4225b4813f,115000000.0
"Phường Tân Phú, TP. Thủ Đức - Quận 9",22.428013929366653,"Đất dự án, Khu dân cư",112.0,0.0,0.0,1.0,Đông Nam,,Sổ hồng,b390166b-6948-44a5-8861-d922320332db,49107142.85714286
