Location,Price,Type of House,Land Area,Bedrooms,Toilets,Total Floors,Main Door Direction,Balcony Direction,Legal Documents,ID,Price_per_m2
"Phường 3, Quận 6",22.59506801400185,"Nhà hẻm, ngõ",60.0,3.0,3.0,3.0,unknown,unknown,Sổ hồng,fee2c773-44dd-4acd-8810-82b6243ee823,108333333.33333333
"Xã Phạm Văn Hai, Huyện Bình Chánh",23.025850930040455,Đất thổ cư,940.0,0.0,0.0,1.0,unknown,unknown,Sổ hồng,7682103a-a0c5-4483-985b-394b89a9dbe8,10638297.872340426
"Phường Thới An, Quận 12",22.227343233944907,Nhà mặt tiền,71.0,2.0,2.0,2.0,Tây Nam,Tây Nam,Sổ hồng,c21de7e5-17d7-423b-a4e4-8840fddb90e3,63380281.69014084
"Phường Tân Phong, Quận 7",22.08424239033842,"Nhà hẻm, ngõ",56.0,4.0,4.0,2.0,unknown,unknown,Sổ hồng,df620dc5-1764-4860-8b22-9a7ece9d3ce0,69642857.14285715
"Phường Tân Thới Hòa, Quận Tân Phú",23.12116110983569,"Nhà hẻm, ngõ",112.0,4.0,5.0,3.0,unknown,unknown,Sổ hồng,8fcdba42-fe98-4b11-ab51-ecb7e5c3e6d8,98214285.71428572
"Phường 5, Quận 10",21.81182779009772,"Nhà hẻm, ngõ",57.0,4.0,4.0,1.0,unknown,unknown,Sổ hồng,375c6f53-c8f7-4dfc-adb5-647165205840,52105263.15789474
"Phường 9, Quận 11",21.80507100763712,"Nhà hẻm, ngõ",56.0,3.0,4.0,1.0,unknown,unknown,Sổ hồng,cd67a769-f60d-4ca8-869a-72901ee4b6f6,52678571.428571425
"Phường 8, Quận Gò Vấp",22.463732011962353,"Nhà hẻm, ngõ",41.0,5.0,6.0,3.0,Đông Bắc,Đông Bắc,Sổ hồng,a698fea3-cdea-4a4d-bc3d-b0bc8d347696,139024390.24390244
"Phường 5, Quận Gò Vấp",22.428013929366653,"Nhà hẻm, ngõ",40.8,3.0,3.0,3.0,Đông Bắc,Đông Bắc,Sổ hồng,135922ba-b261-4e69-a89b-42f0061d01fd,134803921.56862745
"Phường 7, Quận Gò Vấp",22.662007496666998,"Nhà hẻm, ngõ",36.8,4.0,4.0,1.0,Đông,Đông,Sổ hồng,127b83cf-4a00-4282-8d89-608aefae84cf,188858695.65217394
"Phường Tân Thuận Đông, Quận 7",21.678777282358464,"Nhà hẻm, ngõ",44.0,3.0,3.0,3.0,unknown,unknown,Sổ hồng,1f30c9ad-f8d3-415c-bbe7-f04e7172a914,59090909.09090909
"Phường 5, Quận Bình Thạnh",21.6978254773219,"Nhà hẻm, ngõ",44.0,2.0,3.0,1.0,unknown,unknown,Sổ hồng,d72948ea-ee10-4221-bb15-3d5ed711188d,60227272.72727273
"Thị Trấn Hóc Môn, Huyện Hóc Môn",22.27082834587519,Đất thổ cư,92.1,0.0,0.0,1.0,Đông,unknown,Sổ hồng,d0922145-d6ae-4595-b2c4-7276ad695b45,51031487.51357221
"TP. Thủ Đức - Quận 9, TP.HCM",23.73339399083342,"Đất dự án, Khu dân cư",448.0,0.0,0.0,1.0,unknown,unknown,Sổ đỏ,14b8bc63-860a-4b1d-a1d7-887c948de11d,45290178.571428575
"Phường 9, Quận 8",21.4887336795511,"Nhà hẻm, ngõ",40.0,2.0,2.0,1.0,unknown,unknown,Sổ hồng,0565dd4d-e817-4887-9e93-d1498ab65d37,53750000.0
"Phường 4, Quận Tân Bình",20.91388619738151,"Nhà hẻm, ngõ",59.0,3.0,3.0,1.0,unknown,unknown,Sổ hồng,39665526-526e-4d19-bfc3-7ea9a95acd47,20508474.576271188
"Phường Long Bình, TP. Thủ Đức - Quận 9",20.772056002068226,"Nhà hẻm, ngõ",60.0,3.0,3.0,1.0,unknown,unknown,Sổ hồng,5e0e91f7-2f68-4141-b94f-b938ef5ff4d5,17500000.0
"Phường 16, Quận Gò Vấp",22.86333200056033,"Nhà hẻm, ngõ",100.0,3.0,4.0,5.0,unknown,unknown,Sổ hồng,781a1ea7-8d29-443f-adeb-f0c11e177d6d,85000000.0
"Phường 3, Quận 3",23.015800594187965,"Nhà hẻm, ngõ",51.0,3.0,3.0,4.0,unknown,unknown,Sổ hồng,d3b30b1f-9a20-4025-8582-35d5da2aa07e,194117647.05882353
"Phường 12, Quận Bình Thạnh",20.743068465222983,"Nhà hẻm, ngõ",62.0,3.0,3.0,1.0,unknown,unknown,Sổ hồng,74db12f4-4763-4db3-a441-6de52b6541dc,16451612.903225806
"Phường Bình Chiểu, TP. Thủ Đức - Quận Thủ Đức",22.227343233944907,"Nhà hẻm, ngõ",68.0,3.0,2.0,1.0,unknown,unknown,Sổ hồng,204c1186-270a-48fb-a238-0b0785fb9238,66176470.5882353
"Phường 5, Quận Gò Vấp",22.096981416112605,"Nhà hẻm, ngõ",58.0,4.0,4.0,3.0,unknown,unknown,Sổ hồng,336fa7dd-3a5c-4236-b946-a69f4b315e27,68103448.27586207
"Phường Hiệp Phú, TP. Thủ Đức - Quận 9",20.790924486354804,"Nhà hẻm, ngõ",59.0,4.0,3.0,2.0,unknown,unknown,Sổ hồng,6fb931ec-f47c-42de-9b9f-c3f153891617,18135593.220338985
"Phường Thảo Điền, TP. Thủ Đức - Quận 2",21.052569584808435,Nhà mặt tiền,65.0,4.0,3.0,1.0,unknown,unknown,Sổ hồng,6db1ebf9-7de5-4181-9473-b10db048d1c9,21384615.384615384
"Phường 19, Quận Bình Thạnh",20.94640938906062,"Nhà hẻm, ngõ",55.0,4.0,3.0,2.0,unknown,unknown,Sổ hồng,fcb2fdbe-e2a3-442b-9c78-10133656055a,22727272.727272727
"Phường 3, Quận Bình Thạnh",22.17018482011803,"Nhà hẻm, ngõ",65.0,3.0,2.0,1.0,unknown,unknown,Sổ hồng,12f3923a-1e98-47dc-ab00-264e0aefaf7b,65384615.384615384
"Phường Thới An, Quận 12",22.227343233944907,Nhà mặt tiền,72.0,3.0,2.0,2.0,Tây Nam,unknown,Sổ hồng,a2a39ecb-32cc-4904-b1b8-b0c18fb0d51f,62500000.0
"Phường Phú Hữu, TP. Thủ Đức - Quận 9",22.579563827468288,"Đất dự án, Khu dân cư",100.0,0.0,0.0,1.0,Tây Bắc,unknown,Sổ đỏ,d4fe857f-024d-4749-b913-ff73ec37c2b8,64000000.0
"TP. Thủ Đức - Quận 9, TP.HCM",23.54404930809542,"Đất dự án, Khu dân cư",280.0,0.0,0.0,1.0,Đông Nam,unknown,Sổ hồng,5487024b-238b-4fbc-9558-41b665cdf219,59964285.71428572
"Phường 8, Quận Gò Vấp",20.83659452314627,Đất thổ cư,261.0,0.0,0.0,1.0,unknown,unknown,Sổ đỏ,3a68a08e-396d-4e48-8d20-b339d1adfe64,4291187.739463601
"Phường Phú Trung, Quận Tân Phú",21.78452233941677,"Nhà hẻm, ngõ",14.1,1.0,2.0,1.0,Tây,Tây,Sổ hồng,c9bbe779-56e0-4533-bfda-16d7349e521b,204964539.0070922
"Phường 7, Quận Phú Nhuận",21.70908263184231,"Nhà hẻm, ngõ",66.0,4.0,4.0,1.0,unknown,unknown,Sổ hồng,7283e024-b92b-43f8-ae3c-eb89cf0ec495,40606060.60606061
"Phường 16, Quận 11",21.59873457471698,"Nhà hẻm, ngõ",52.0,4.0,4.0,1.0,unknown,unknown,Sổ hồng,0244f0b0-4d34-4f98-8151-db5d226ec68c,46153846.15384615
"Phường Phú Thọ Hòa, Quận Tân Phú",21.465203182151978,"Nhà hẻm, ngõ",37.2,4.0,3.0,1.0,unknown,unknown,Sổ hồng,511241a6-cd73-4357-b440-bd3c56e5394c,56451612.9032258
"Phường 7, Quận Bình Thạnh",23.232865099406084,Đất thổ cư,130.0,0.0,0.0,1.0,unknown,unknown,Sổ hồng,f7fe77b4-eaaf-45e5-94fd-81e5bbf68e82,94615384.61538461
"Phường 2, Quận 3",22.17018482011803,"Nhà hẻm, ngõ",60.0,4.0,5.0,3.0,unknown,unknown,Sổ hồng,18d74395-991e-4638-9a1c-b050a5f36dc4,70833333.33333333
"Xã Phú Hòa Đông, Huyện Củ Chi",20.818576017659826,Đất thổ cư,160.0,0.0,0.0,1.0,unknown,unknown,Sổ hồng,15029263-087b-4887-b043-3d6948f91cef,6875000.0
"Phường Bình Thuận, Quận 7",23.585466717933024,Nhà mặt tiền,108.0,3.0,2.0,1.0,unknown,unknown,Sổ hồng,e9f90f8e-877e-41d9-b8a8-fb32e9ad2f72,162037037.03703704
"Phường 2, Quận 5",22.428013929366653,"Nhà hẻm, ngõ",40.0,4.0,2.0,3.0,unknown,unknown,Sổ hồng,21e34558-7c0c-4fb4-af18-4b1de4349275,137500000.0
"Phường 16, Quận Gò Vấp",22.463732011962353,"Nhà hẻm, ngõ",48.0,4.0,3.0,2.0,unknown,unknown,Sổ hồng,9a31a484-35d8-4700-ab5e-0f058b9ec67f,118750000.0
"Xã Tân Thạnh Đông, Huyện Củ Chi",22.109560198316302,Đất thổ cư,400.0,0.0,0.0,1.0,unknown,unknown,Sổ hồng,804142a4-24f2-40b9-8d07-3d6cc384dc3a,10000000.0
"Phường 14, Quận Gò Vấp",21.883286754056645,"Nhà hẻm, ngõ",24.0,2.0,3.0,3.0,Tây Nam,unknown,Sổ hồng,c8fcfe41-f65d-4924-a658-d1c1be5d7a33,132916666.66666667
"Phường Tăng Nhơn Phú B, TP. Thủ Đức - Quận 9",21.59873457471698,"Nhà hẻm, ngõ",40.0,2.0,1.0,1.0,unknown,unknown,Sổ đỏ,f41b7dd2-2773-4bb0-b2ca-2b717bf82735,60000000.0
"Phường 2, Quận Bình Thạnh",22.515025306341133,"Nhà hẻm, ngõ",43.0,4.0,3.0,3.0,unknown,unknown,Sổ hồng,aa6f2871-9405-4617-a925-473751c54a38,139534883.72093022
"Phường Đông Hưng Thuận, Quận 12",21.59873457471698,Đất thổ cư,65.0,0.0,0.0,1.0,unknown,unknown,Sổ hồng,8fa9aa5a-67e4-4c9b-b5b9-493b1c1facd8,36923076.92307692
"Phường Đông Hưng Thuận, Quận 12",22.446032434866087,"Nhà hẻm, ngõ",64.0,5.0,5.0,4.0,unknown,unknown,Sổ hồng,15fdcdd5-38c2-4d89-909f-353e5933a86e,87500000.0
"Phường Phú Thạnh, Quận Tân Phú",23.585466717933024,Nhà mặt tiền,145.0,1.0,1.0,1.0,unknown,unknown,Sổ hồng,3c4044c6-49ed-4152-9a09-4c9ef7f1970d,120689655.1724138
"TP. Thủ Đức - Quận 9, TP.HCM",23.32595552246487,"Đất dự án, Khu dân cư",125.0,0.0,0.0,1.0,Đông Nam,unknown,Sổ đỏ,2a6a8545-de7e-4b10-ae6b-ea9794f5e449,108000000.0
"TP. Thủ Đức - Quận 9, TP.HCM",23.49585455924869,"Biệt thự, Villa",136.0,4.0,4.0,1.0,Đông Nam,Đông Nam,Sổ hồng,f29e61c3-1bc0-4017-9c67-3820e8aee492,117647058.8235294
"Phường Long Phước, TP. Thủ Đức - Quận 9",21.343842325209156,"Đất dự án, Khu dân cư",57.0,0.0,0.0,1.0,unknown,unknown,Sổ hồng,d1f00152-4753-411b-a002-4d2c38ddb475,32631578.94736842
"Phường 8, Quận Tân Bình",24.18900173977739,Nhà mặt tiền,100.0,9.0,7.0,5.0,Tây,unknown,Sổ đỏ,8be84975-692d-43b5-99b4-b7af3ce47a18,320000000.0
"Phường An Lạc, Quận Bình Tân",23.248994481334666,Nhà mặt tiền,80.0,4.0,4.0,4.0,Tây,unknown,Sổ đỏ,33823a22-c6a0-4b8f-8a70-d410221cdb71,156250000.0
"Phường 13, Quận 6",23.942141661854613,Nhà mặt tiền,125.0,7.0,7.0,7.0,Tây,unknown,Sổ đỏ,0b2b0f43-5b5e-458d-9cb2-7c783d63af0e,200000000.0
"Phường Bình Trị Đông B, Quận Bình Tân",23.074641094205127,Nhà mặt tiền,80.0,5.0,6.0,4.0,Tây,unknown,Sổ đỏ,63c33d59-d755-4a6e-a923-92a111f5a919,131250000.0
"Xã Thới Tam Thôn, Huyện Hóc Môn",22.312501042267073,Nhà mặt tiền,90.0,2.0,1.0,1.0,unknown,unknown,Sổ hồng,d832eac5-dab7-4dc2-a194-34aaba5bf3c6,54444444.44444445
"Xã Thới Tam Thôn, Huyện Hóc Môn",22.109560198316302,Đất thổ cư,88.0,0.0,0.0,1.0,unknown,unknown,Sổ hồng,81bee355-0e9a-4205-aefa-bfe91d306baa,45454545.45454545
"Phường 15, Quận Tân Bình",22.783779368868117,"Nhà hẻm, ngõ",64.0,4.0,3.0,1.0,unknown,unknown,Sổ hồng,b6daefcb-f313-4abb-aab5-29a7b5e63e03,122656250.0
"Phường 14, Quận Gò Vấp",22.26228128529856,"Nhà hẻm, ngõ",42.0,2.0,2.0,1.0,unknown,unknown,Sổ hồng,f5e58151-4be3-4cce-ae4d-230502a76bb5,110952380.95238096
"Xã Tân Hiệp, Huyện Hóc Môn",21.961640068279536,Đất thổ cư,120.0,0.0,0.0,1.0,Tây Nam,unknown,Sổ hồng,2852fd63-373e-4701-9778-ee60f37df600,28750000.0
"Phường 16, Quận Gò Vấp",22.788861971930938,"Nhà hẻm, ngõ",74.0,3.0,2.0,3.0,unknown,unknown,Sổ hồng,0a6f7ead-491a-463b-8054-9ab6993f6afb,106621621.62162162
"Phường 8, Quận Tân Bình",21.161520768522728,"Nhà hẻm, ngõ",15.0,2.0,2.0,1.0,unknown,unknown,Sổ hồng,ff9f46ac-847c-4a74-b0bd-60b6b5506ec2,103333333.33333333
"Xã Phước Kiển, Huyện Nhà Bè",21.932226183081895,Đất thổ cư,95.0,0.0,0.0,1.0,Tây Nam,unknown,Sổ hồng,aab5b17b-b096-46a3-a4e8-5c7e1b06a5ac,35263157.89473684
"Phường 5, Quận Tân Bình",22.53155460828961,"Nhà hẻm, ngõ",45.0,3.0,2.0,1.0,unknown,unknown,Sổ hồng,9804649c-6623-4bba-903b-897450f4020d,135555555.55555555
"Phường 8, Quận Tân Bình",21.161520768522728,"Nhà hẻm, ngõ",15.0,3.0,2.0,1.0,unknown,unknown,Sổ hồng,2c7fc1cc-2a98-4879-be12-7367c8a0f1ce,103333333.33333333
"Phường 11, Quận Bình Thạnh",22.802707378751247,Nhà mặt tiền,42.0,3.0,3.0,1.0,unknown,unknown,Sổ hồng,7cb2e03d-b54e-4127-8770-dd1e1f9512df,190476190.47619048
"Phường 15, Quận 5",23.880266258139077,Nhà mặt tiền,68.0,3.0,2.0,5.0,unknown,unknown,Sổ hồng,81053800-ef07-4c03-80bc-9283b4fce005,345588235.2941176
"Phường 2, Quận Phú Nhuận",21.944095758633754,"Nhà hẻm, ngõ",56.0,4.0,4.0,1.0,unknown,unknown,Sổ hồng,be3fd0b8-2256-44c6-a787-8fa00b6bbdee,60535714.28571428
"Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức",22.227343233944907,"Nhà hẻm, ngõ",113.0,4.0,2.0,2.0,Đông Bắc,Đông Bắc,Sổ hồng,9f0e7b06-ba4a-4293-ae95-13888ada42dd,39823008.84955752
"Phường Linh Chiểu, TP. Thủ Đức - Quận Thủ Đức",22.73816885762201,"Nhà hẻm, ngõ",73.0,3.0,2.0,1.0,unknown,unknown,Sổ hồng,ec894857-0482-4fc3-ab7a-8cfebd9663e4,102739726.02739726
"Phường 5, Quận 8",22.802707378751247,"Nhà hẻm, ngõ",69.0,4.0,4.0,4.0,Tây,Tây,Sổ hồng,cbe44489-dad5-4a87-b3a2-f8ec8d962325,115942028.98550725
"Phường Bình Trị Đông, Quận Bình Tân",21.690249683516313,"Nhà hẻm, ngõ",40.0,2.0,1.0,1.0,unknown,unknown,Sổ hồng,041fba38-785c-4d53-840b-24adbedfa080,65750000.0
"Phường Hiệp Tân, Quận Tân Phú",23.61363759489813,"Nhà hẻm, ngõ",156.0,33.0,33.0,1.0,unknown,unknown,Sổ hồng,ce4e12dd-1e07-400c-b795-966666a385f8,115384615.38461539
"Phường 4, Quận 4",21.883286754056645,"Nhà hẻm, ngõ",64.0,3.0,2.0,1.0,unknown,unknown,Sổ hồng,3559ca38-4c00-4a1a-ae6f-f1b9b48d14f3,49843750.0
"Phường 15, Quận Phú Nhuận",22.97455763565817,"Nhà hẻm, ngõ",68.0,6.0,7.0,1.0,unknown,unknown,Sổ hồng,f9a1a209-44b4-45fb-b774-1e5f865b4eb0,139705882.3529412
"Phường 3, Quận Bình Thạnh",23.95010983150347,Nhà mặt tiền,108.0,3.0,2.0,1.0,unknown,unknown,Sổ hồng,3b15236d-e549-4112-ab9c-262c219f844f,233333333.33333334
"Phường 12, Quận 10",22.875028040322153,"Nhà hẻm, ngõ",42.9,3.0,2.0,1.0,unknown,unknown,Sổ hồng,562dea2a-9f00-4613-953a-d540008f5135,200466200.46620047
"Xã Phước Kiển, Huyện Nhà Bè",22.920490414393743,Đất thổ cư,144.0,0.0,0.0,1.0,unknown,unknown,Sổ hồng,72f91e95-75c8-4343-9ed8-4e1ece10c19d,62500000.0
"Phường 5, Quận 8",22.654787248694554,"Nhà hẻm, ngõ",60.0,5.0,6.0,4.0,unknown,unknown,Sổ hồng,be29a719-fcff-4fa0-b732-314a3a2d4886,115000000.0
"Phường Tân Phú, TP. Thủ Đức - Quận 9",22.428013929366653,"Đất dự án, Khu dân cư",112.0,0.0,0.0,1.0,Đông Nam,unknown,Sổ hồng,7c86e16f-8a1a-45ac-a5a4-0e0a4110e55a,49107142.85714286
